GEO_ID,ID,NAME,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,Total_Pop,Total_Pop_Error,White_Only_Pop,White_Only_Pop_Error,White_Pop,White_Pop_Error,Black_or_African_American_Pop,Black_or_African_American_Pop_Error,Asian_Pop,Asian_Pop_Error,Hispanic_or_Latino_Pop,Hispanic_or_Latino_Pop_Error,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS
1400000US25025100601,25025100601,"Census Tract 1006.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5686,841,2570,654,2889,693,1960,737,1102,651,443,266,7.21353917808219,58.68716,0.483413864,30.0,0.3,3791.4805550687006,348.25919807353046,1954.0,0.893870082342177,0.14530477172164,0.218974246936541,6.679659101772183,5.79285284557413,1.31389557e-07
1400000US25025100603,25025100603,"Census Tract 1006.03, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2067,437,1703,453,1727,454,163,120,159,69,77,67,7.19115863013699,58.80073,0.4786299,20.0,0.3,3605.6385593614177,3981.69082895488,448.0,0.496674057649667,0.131723302599448,0.201642981765654,6.797009373211787,16.04014793424033,3.09298966e-07
1400000US25025100700,25025100700,"Census Tract 1007, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4243,700,3708,677,3788,728,125,75,346,174,51,54,7.18766328767123,58.78604,0.482852819,30.0,0.3,3771.3516527973215,1445.158975127585,1624.0,0.809571286141575,0.146332183880425,0.185209508563019,7.296390517613341,11.05239971662304,4.19421675e-07
1400000US25025100800,25025100800,"Census Tract 1008, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,6001,666,3544,462,4099,529,1869,653,389,164,509,243,7.19972767123288,58.67986,0.468663019,30.0,0.3,3934.5696843227424,479.70670193614234,2071.0,0.710219478737997,0.165662975460197,0.182684595442756,6.192936390727163,6.13573883538767,6.41331275e-07
1400000US25025100900,25025100900,"Census Tract 1009, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4531,820,1028,262,1203,309,2743,751,351,143,452,231,7.20806191780822,58.56038,0.438759349,20.0,0.3,4384.376459479508,443.06099894308096,1440.0,0.783460282916213,0.210407975548939,0.157481657139826,5.942232113923577,7.718090740659113,1.446917645e-06
1400000US25025101001,25025101001,"Census Tract 1010.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,6536,981,597,520,1160,667,5902,857,56,95,1128,630,7.23056739726027,58.19613,0.380196072,20.0,0.3,5278.250756698659,1001.2175180036104,2000.0,0.748222970445192,0.352587949920822,0.138111933420733,4.738371482711707,15.557151519625558,5.36650973e-07
1400000US25025101002,25025101002,"Census Tract 1010.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,6342,871,262,155,413,203,5492,968,230,250,836,260,7.22148219178082,58.43982,0.421393252,20.0,0.3,4698.444214463936,696.1826283282912,1409.0,0.593763168984408,0.254506153546919,0.154057844562325,5.191862148883404,3.06224216894923,7.84985593e-07
1400000US25025101101,25025101101,"Census Tract 1011.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3969,805,263,152,535,299,3431,760,29,33,456,290,7.2403602739726,58.28133,0.448346633,30.0,0.3,4975.970889396933,2221.9242412839294,1051.0,0.749109052031361,0.241482866495173,0.171306740503975,3.943814894404031,3.29106355552527,1.47348995e-07
1400000US25025101102,25025101102,"Census Tract 1011.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5431,769,387,213,726,315,4659,731,30,40,1152,549,7.23131616438356,58.34942,0.440219759,30.0,0.3,4852.328209203735,2581.4186098166174,1561.0,0.799692622950819,0.256623086781997,0.161733126289971,4.229226384237515,3.737445814873688,2.15720317e-07
1400000US25025110104,25025110104,"Census Tract 1101.04, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2015,496,397,141,397,141,1492,582,0,13,443,340,7.26100657534247,58.04247,0.459607098,30.0,0.3,5860.749964238861,350.3489466634359,666.0,0.872870249017038,0.22277114083831,0.160270819347726,5.983415893985301,6.928136353639871,6.2927112e-08
1400000US25025110105,25025110105,"Census Tract 1101.05, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2539,586,1800,414,1896,399,518,471,113,102,187,140,7.26100657534247,58.04247,0.459607098,30.0,0.3,5416.920066,811.9400057,870.0,0.748065348237317,0.192628756,0.189574838,7.456247227,3.048641234,6.02709e-08
1400000US25025110106,25025110106,"Census Tract 1101.06, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,1829,577,1293,623,1335,626,184,234,195,152,193,169,7.26100657534247,58.04247,0.459607098,30.0,0.3,5743.077315056047,456.4093336489676,577.0,0.718555417185554,0.222560704073746,0.166726200941003,5.315636836644543,7.266927400318584,6.580262e-08
1400000US25025110201,25025110201,"Census Tract 1102.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2677,436,529,181,801,222,1538,411,117,97,1010,222,7.24641808219178,58.06369,0.416423376,20.0,0.3,6053.517509,597.8883464,419.0,0.431958762886598,0.323124567,0.140867577,4.342095318,7.410201674,1.06143e-07
1400000US25025110301,25025110301,"Census Tract 1103.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2595,300,1350,227,1549,262,991,275,67,41,580,120,7.25376109589041,58.12956,0.445141038,30.0,0.3,5694.348594253201,274.13808833252,776.0,0.751210067763794,0.255512832718,0.1577815787724,4.4103964833056,5.3646078809028,8.1055548e-08
1400000US25025110401,25025110401,"Census Tract 1104.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3831,396,1741,326,2005,343,1431,330,62,39,1202,327,7.25314438356164,57.93068,0.443085472,20.0,0.3,6111.502595839724,281.50088671191725,920.0,0.619946091644204,0.257133289972138,0.148880163298207,6.441456455846897,8.516630943422344,7.4196901e-08
1400000US25025110403,25025110403,"Census Tract 1104.03, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4789,529,2733,501,3383,564,1303,354,191,145,1195,297,7.2458104109589,57.9476,0.359633595,20.0,0.3,6622.355760406582,135.138105214316,1334.0,0.687274600721277,0.351280701380212,0.129217281538878,4.588981809252423,3.13826151736421,9.9651884e-08
1400000US25025110501,25025110501,"Census Tract 1105.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3433,629,2779,593,3079,604,318,206,185,119,200,123,7.24431534246575,57.76789,0.365959869,20.0,0.3,7201.737321688068,468.9542742956996,1134.0,0.822931785195936,0.27442114492974,0.121161946904906,5.639637441187765,2.330066049050272,0.000160544194428
1400000US25025110502,25025110502,"Census Tract 1105.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4437,709,2992,577,3226,565,560,238,321,226,1245,363,7.25063726027397,57.87113,0.399004766,20.0,0.3,6731.821401125248,261.8819024797,1562.0,0.822971548998946,0.28681466784975,0.1301475923675,5.30943951284375,4.8442358591685,1.5035138946e-05
1400000US25025110601,25025110601,"Census Tract 1106.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3128,398,2727,416,2905,407,69,69,206,101,232,136,7.26044794520548,57.73593,0.448066388,20.0,0.3,6542.170285626373,719.3734395395604,1008.0,0.710359408033826,0.203162763384615,0.134053252417582,5.469988335714286,4.074420179835164,0.000140102648352
1400000US25025110607,25025110607,"Census Tract 1106.07, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5464,853,4596,822,4956,855,290,196,49,68,871,445,7.25561479452055,57.85838,0.443187271,30.0,0.3,6603.056180587945,365.0159558574298,1793.0,0.829324699352451,0.231549379710008,0.13665046660254,5.476102334891205,4.835206207174185,9.3085272369e-05
1400000US25025120103,25025120103,"Census Tract 1201.03, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,1741,214,1494,224,1568,217,90,60,72,45,110,76,7.27287616438356,57.92579,0.470332117,30.0,0.3,5401.861258,1094.835399,601.0,0.816576086956521,0.151998332,0.205961524,11.59961144,9.750933697,0.001099687
1400000US25025120104,25025120104,"Census Tract 1201.04, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2443,367,1730,304,1921,276,262,145,78,63,492,223,7.2703104109589,57.97384,0.460459403,30.0,0.3,5493.688556183734,1095.282501397598,841.0,0.743589743589743,0.168376278354404,0.196063103402444,9.674773341786768,3.009276673234303,9.5777608663e-05
1400000US25025120105,25025120105,"Census Tract 1201.05, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2453,292,1984,220,2090,226,165,90,228,185,104,53,7.27389287671233,57.88557,0.466744739,30.0,0.3,5688.871731777287,449.5264014875602,590.0,0.596562184024266,0.15652728912801,0.178442822949037,9.890144645056983,1.090317366815409,0.00068202722175
1400000US25025120201,25025120201,"Census Tract 1202.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4256,503,2357,369,2651,339,929,409,615,206,775,222,7.27455287671233,58.02564,0.462721037,30.0,0.3,5161.769896677982,538.0272313414908,1284.0,0.584699453551912,0.166218095870413,0.220413085830734,10.370437782941057,10.071835954298166,5.3114717e-08
1400000US25025120301,25025120301,"Census Tract 1203.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5006,547,2411,320,2855,355,1301,384,330,161,1526,429,7.27898164383562,58.12074,0.502757272,30.0,0.3,4801.217079680273,1374.021513057383,1316.0,0.608133086876155,0.144282751304102,0.278995669528711,13.917387200953126,20.440389939985547,0.000943655367383
1400000US25025120400,25025120400,"Census Tract 1204, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,6349,815,4997,722,5488,737,548,356,562,252,610,249,7.27643671232877,58.03409,0.493799818,30.0,0.3,5117.950793602065,291.3598979407725,2393.0,0.807354925775978,0.144233897206127,0.235920416297536,13.969753393253413,12.209412714987346,0.001087030592408
1400000US25025120500,25025120500,"Census Tract 1205, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2682,397,1604,376,1770,380,422,239,110,43,1035,303,7.28839397260274,58.08073,0.532247388,30.0,0.3,4857.470700404045,734.5798902966569,769.0,0.678130511463844,0.12881402127404,0.29604943810648,21.117615597758977,3.879787449084606,0.001450007652497
1400000US25025120600,25025120600,"Census Tract 1206, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2645,440,1913,441,2078,439,384,240,183,75,467,288,7.27956876712329,58.05326,0.523459469,30.0,0.3,4869.195346451286,308.37239020958685,975.0,0.829787234042553,0.133022704854248,0.263848333600156,18.2375431213562,8.949732132272018,0.001376072666407
1400000US25025120700,25025120700,"Census Tract 1207, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2141,408,1426,264,1527,266,144,99,297,156,386,204,7.27760383561644,58.02341,0.525416547,30.0,0.3,4990.537492753623,727.9397793696587,576.0,0.572564612326043,0.125962118725573,0.253786217913511,23.265889848667605,4.215584398354371,0.001569775912576
1400000US25025130101,25025130101,"Census Tract 1301.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5874,631,4510,648,4717,638,346,229,700,257,220,161,7.24141534246575,57.52652,0.345156583,20.0,0.3,7001.054346489253,377.4740392574736,1716.0,0.613953488372093,0.180548006597718,0.10890969486789,5.671927532889054,3.691976439283565,0.000276052223545
1400000US25025130200,25025130200,"Census Tract 1302, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4610,553,3715,433,4027,502,197,140,341,211,454,289,7.24331342465753,57.638,0.377310336,20.0,0.3,7240.293682944562,296.2775718900595,1566.0,0.794520547945205,0.206905414752124,0.112056055573917,6.404570968967503,4.437500386980458,0.000254597719626
1400000US25025130300,25025130300,"Census Tract 1303, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4362,461,3789,439,3999,440,156,104,165,96,389,177,7.24863945205479,57.72157,0.319539774,20.0,0.3,7642.969174433274,323.6137724728203,1649.0,0.88751345532831,0.276017539631673,0.109878137640792,5.381020144763123,0.996624814826512,0.000235164217304
1400000US25025130402,25025130402,"Census Tract 1304.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5269,852,3946,485,4463,702,403,364,773,490,523,366,7.23427561643836,57.58873,0.286989237,20.0,0.3,8657.137043133043,390.6906253628513,1435.0,0.647271087054578,0.241998863778812,0.094937023521001,4.960837411621147,6.979215314053796,0.001096759465756
1400000US25025130404,25025130404,"Census Tract 1304.04, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3074,261,1671,281,1739,293,919,329,282,157,238,141,7.23614849315068,57.76626,0.297072694,20.0,0.3,8684.89420142792,82.4380364800293,437.0,0.318049490538573,0.30707177645493,0.097928115786528,4.15326067463879,4.095641459240482,0.000386505578588
1400000US25025130406,25025130406,"Census Tract 1304.06, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5779,959,2056,424,2408,490,3006,1000,587,341,1216,541,7.22958383561644,57.84888,0.287306338,20.0,0.3,9002.490659995034,80.8440574105657,492.0,0.200162733930024,0.434071636955489,0.096371239147012,3.998342171463912,2.795802670465685,0.000212856182834
1400000US25025140102,25025140102,"Census Tract 1401.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5638,741,2037,344,2186,330,2743,614,321,154,1024,480,7.21910054794521,58.06396,0.30216078,20.0,0.3,8674.478154675273,114.86490980524,1148.0,0.60548523206751,0.784688522471965,0.103616065619605,3.479894872844292,2.772512658650867,3.07796441e-07
1400000US25025140105,25025140105,"Census Tract 1401.05, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3884,596,1658,290,1956,290,1657,534,57,64,1306,300,7.23493945205479,58.02441,0.315034784,20.0,0.3,6786.053666760022,83.23528821750557,956.0,0.706056129985228,0.588114700232739,0.116309655704065,4.072278434777282,1.836517988361359,1.75079771e-07
1400000US25025140106,25025140106,"Census Tract 1401.06, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2353,271,931,270,1007,273,1201,222,85,57,686,184,7.24230767123288,57.91247,0.309015313,20.0,0.3,7324.911932226814,241.65827743296603,307.0,0.274107142857142,0.359200357802571,0.117471288418274,6.978124686664831,0.845293152551423,1.6240080154e-05
1400000US25025140107,25025140107,"Census Tract 1401.07, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3150,535,1318,231,1548,253,1379,461,10,14,993,275,7.22396164383562,58.10891,0.301310639,20.0,0.3,7479.0679812606195,139.78926621159107,859.0,0.712271973466003,1.474138633845933,0.102914623426206,4.929949223199424,6.370552554701224,3.55928402e-07
1400000US25025140201,25025140201,"Census Tract 1402.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2738,741,1403,369,1607,365,979,606,149,118,691,295,7.20476931506849,58.19047,0.305596531,20.0,0.3,8036.724595390306,275.9606843989182,734.0,0.721021611001964,0.748557207635223,0.110566251298572,2.593027974520554,8.079957906205106,9.03775264e-07
1400000US25025140202,25025140202,"Census Tract 1402.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,6426,639,2963,568,3258,578,2022,336,405,270,1963,630,7.20925561643836,58.20772,0.314186245,20.0,0.3,6818.336387605768,91.59316715862636,1491.0,0.705965909090909,1.461395801743304,0.100849320527473,2.693177837147321,8.567632969931317,9.58970135e-07
1400000US25025140300,25025140300,"Census Tract 1403, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,8277,1345,2025,867,2517,829,5017,905,232,269,2965,1026,7.22865780821918,58.17676,0.3208278,20.0,0.3,6562.075133959813,391.4110784155196,1966.0,0.655551850616872,2.034376971246822,0.110457486483706,4.365922102597837,5.92948930844235,1.108001678e-06
1400000US25025140400,25025140400,"Census Tract 1404, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,8838,1171,1049,527,1789,802,6207,908,33,38,2467,818,7.23836657534247,58.15182,0.341644741,20.0,0.3,5850.110869191625,449.0941745391526,1857.0,0.58432976714915,0.454453348918692,0.127201148937524,3.641130701109938,8.276905656743734,4.58935569e-07
1400000US25025160102,25025160102,"Census Tract 1601.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3569,442,1137,554,2573,539,970,525,353,222,2684,482,7.11686849315068,59.25713,0.456173238,30.0,0.4,3401.867678446247,303.17484810015696,775.0,0.643153526970954,0.070956993405964,0.892264478165315,16.433903857154064,4.678780506387653,0.209704537955532
1400000US25025160103,25025160103,"Census Tract 1601.03, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5303,963,859,335,4164,1008,3469,923,153,260,4183,925,7.11686849315068,59.25713,0.456173238,30.0,0.4,3308.538816803272,388.29216396257,619.0,0.495993589743589,0.069555689527335,0.928104361024537,17.857343243501937,3.400795410773569,0.405534377036375
1400000US25025160200,25025160200,"Census Tract 1602, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4225,749,1348,378,3750,804,1531,591,6,10,3634,804,7.12432767123288,59.101,0.476365278,30.0,0.4,3378.666506448242,1753.6750830036112,1231.0,0.931869795609386,0.071258882277323,1.583355687593404,24.250990070298503,3.976717955856764,0.402523062864227
1400000US25025160300,25025160300,"Census Tract 1603, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2077,249,1511,264,1733,319,209,103,28,28,622,210,7.13818410958904,58.90814,0.505381454,30.0,0.4,3465.7758022495464,1810.9042785212491,491.0,0.374237804878048,0.073169088990556,3.285610469586633,22.252819236690883,5.911190072080276,0.208447872466037
1400000US25025160400,25025160400,"Census Tract 1604, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3252,466,1315,247,2353,449,1377,348,116,61,1751,508,7.12775835616438,59.03257,0.471055832,30.0,0.4,3464.7126748697783,3270.8469346170705,627.0,0.39508506616257,0.07363453101444,2.593527616301702,19.9975750098066,5.247148918970861,0.216811665807633
1400000US25025160501,25025160501,"Census Tract 1605.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,6066,895,2479,747,4584,884,1722,623,325,191,4548,884,7.11143397260274,59.2201,0.458324074,20.0,0.3,3433.176894780508,799.53716694534,1508.0,0.72604718343765,0.07469228703276,0.854441362515807,13.940166869038494,3.894020778344472,0.126921734185094
1400000US25025160502,25025160502,"Census Tract 1605.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5447,735,1982,446,4225,773,2515,809,182,152,3178,743,7.09015780821918,59.41632,0.424975533,20.0,0.3,3570.646973367059,490.73881152089587,1102.0,0.584925690021231,0.071884703600107,0.541894299408637,13.82098862624197,3.791421404740007,0.358241398914347
1400000US25025160601,25025160601,"Census Tract 1606.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5069,1110,2499,489,3738,1036,1394,1017,66,53,3170,1145,7.09908109589041,59.29728,0.447637293,20.0,0.3,3434.500043643038,921.170641501316,438.0,0.264972776769509,0.074735142377742,0.580437381942738,13.826344758399904,2.200995964568229,0.168549775039714
1400000US25025160602,25025160602,"Census Tract 1606.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5017,560,2247,544,3533,655,1529,603,484,248,2669,541,7.10405753424658,59.20178,0.434957523,20.0,0.3,3469.0506238953208,1552.8055768223376,1239.0,0.745039085989176,0.079208592629164,0.514587138435645,10.423017148178593,4.384260158368833,0.100706017202075
1400000US25025170101,25025170101,"Census Tract 1701.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4023,684,3380,491,3546,530,14,21,234,244,1326,609,7.08512191780822,59.43811,0.397018159,20.0,0.3,3389.2040800723344,891.6723277185681,599.0,0.44141488577745,0.075729001747701,0.370571875748944,10.25504859247825,3.632162846528213,0.230877328931394
1400000US25025170102,25025170102,"Census Tract 1701.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5106,1195,2603,539,3863,1192,224,221,232,188,2691,1171,7.08512191780822,59.43811,0.397018159,20.0,0.3,3391.5310263070787,726.0481933247656,1208.0,0.71563981042654,0.078423232951147,0.332731963540179,8.748536762515254,2.642789798770688,0.141278791970489
1400000US25025170200,25025170200,"Census Tract 1702, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4946,655,3612,681,3902,701,554,298,83,71,1061,370,7.06588301369863,59.45194,0.382817205,20.0,0.3,3378.877302324788,520.5250857445241,1145.0,0.537054409005628,0.079308204617342,0.291270265789067,7.830453291609802,2.247623760981904,0.110990233904618
1400000US25025170301,25025170301,"Census Tract 1703.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,7402,1441,5736,1424,5828,1441,68,232,863,632,1374,787,7.04346794520548,59.51838,0.37451124,20.0,0.3,3396.13090597374,959.1893051529592,1189.0,0.496243739565943,0.081599533253797,0.268340873665862,7.454369336499219,4.262230904999432,0.077877225603691
1400000US25025170302,25025170302,"Census Tract 1703.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4201,586,2692,509,2880,508,636,535,278,181,1137,275,7.04346794520548,59.51838,0.37451124,20.0,0.3,3580.959431310541,468.5325803906442,164.0,0.083206494165398,0.086929502521353,0.252183805006665,4.719380390116021,3.721776903928166,0.022008018800321
1400000US25025170400,25025170400,"Census Tract 1704, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5500,811,3614,850,4000,854,511,406,387,330,1464,343,7.01691726027397,59.96721,0.364940663,20.0,0.3,3499.862636403402,1205.9381915061272,1179.0,0.559829059829059,0.074156656747266,0.363916744435168,5.629271820654575,4.680166958338656,0.081856718477174
1400000US25025170502,25025170502,"Census Tract 1705.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3209,833,2451,480,2606,500,26,41,59,57,548,591,6.93663616438356,60.5722,0.351093873,20.0,0.3,5169.906525322571,785.9173724375108,670.0,0.403371462974111,0.073188102970355,0.828095209944526,3.744032998053713,0.931821334346639,0.018561519482536
1400000US25025170503,25025170503,"Census Tract 1705.03, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,1497,207,1203,222,1354,196,207,161,104,157,419,266,6.99667369863014,60.10593,0.365841044,20.0,0.3,3654.677929,2069.150117,256.0,0.37155297532656,0.069796821,0.274007458,4.202817152,1.826830517,0.028698612
1400000US25025170504,25025170504,"Census Tract 1705.04, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2916,690,2195,721,2647,688,174,147,103,72,1351,691,6.99667369863014,60.10593,0.365841044,20.0,0.3,3506.936082586316,2498.595662997466,298.0,0.203135650988411,0.069002797603421,0.218908856158061,5.131995744733608,0.0,0.084486488856193
1400000US25025170601,25025170601,"Census Tract 1706.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,6662,733,4133,694,4717,700,656,512,287,226,2830,768,7.05318219178082,59.62948,0.383629458,20.0,0.3,3641.4769937571623,1597.157931425644,1524.0,0.774783934926283,0.07207234035361,0.292596006488234,8.620844040670882,8.843470580941892,0.332924866258524
1400000US25025170701,25025170701,"Census Tract 1707.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2270,457,1108,319,1668,460,202,138,292,146,851,375,7.02587150684931,59.92835,0.379564797,20.0,0.3,3661.3965135444114,1147.3564254689115,339.0,0.32976653696498,0.065646730866025,0.242717549435973,8.479480558664692,3.926949294481865,0.278668072509993
1400000US25025170702,25025170702,"Census Tract 1707.02, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,6279,1167,3027,654,5169,1343,963,736,357,351,4199,1229,7.02942849315068,59.95103,0.3771794,20.0,0.3,3690.4487015238274,2260.698978266591,1691.0,0.694455852156057,0.068044887791119,0.242802982803002,7.338307098938086,3.819094434982364,0.15341034460813
1400000US25025170800,25025170800,"Census Tract 1708, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,6709,1038,4863,996,5928,1072,30,45,198,128,3038,1011,7.01632630136986,60.19083,0.376399533,20.0,0.3,3089.6385555943184,748.0829670091806,1701.0,0.659813809154383,0.062319784115538,0.215481518227092,5.580596828097003,0.81012205628027,0.271504991009527
1400000US25025180101,25025180101,"Census Tract 1801.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5254,564,4191,662,4339,698,657,498,181,278,827,573,6.99893123287671,60.4083,0.363737896,20.0,0.3,2787.303422122329,426.84212517674007,1208.0,0.477659153815737,0.056997010178842,0.183244131203308,4.252479447718815,4.201868626351827,0.084312412715024
1400000US25025180200,25025180200,"Census Tract 1802, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4683,496,3884,492,4149,525,118,96,65,55,745,385,7.02824164383562,60.1597,0.387874572,30.0,0.4,2848.588681133611,573.2887234495377,1632.0,0.85,0.057441353608414,0.207787041654877,6.877379214782016,4.508285826342348,0.07713965152381
1400000US25025180301,25025180301,"Census Tract 1803.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2913,368,2756,378,2834,375,45,50,46,66,100,120,7.04133095890411,60.08445,0.406941009,30.0,0.5,2804.009256216472,696.9465512562324,1160.0,0.927258193445243,0.057864562163143,0.20831612967403,7.197280993663933,0.438743221163774,0.035361411797412
1400000US25025180400,25025180400,"Census Tract 1804, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2022,236,1673,200,1742,189,104,89,0,13,353,196,7.00879369863014,60.37386,0.387094799,30.0,0.4,2699.2963410705393,850.0122559780082,673.0,0.770022883295194,0.055516173153527,0.176518823692946,4.51537224793361,2.868207165659752,0.024204454846473
1400000US25025180500,25025180500,"Census Tract 1805, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4216,425,3553,423,3820,440,169,136,37,46,521,309,7.00071780821918,60.48179,0.350015922,20.0,0.3,2618.857811994864,280.508031487234,1571.0,0.74068835454974,0.055475708363414,0.157275170332844,2.789719769504524,1.834983102439961,0.018492459543654
1400000US25025980101,25025980101,"Census Tract 9801.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,340,383,113,142,133,137,107,159,2,4,146,205,7.02326,60.22806,0.377965681,20.0,0.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1400000US25025980300,25025980300,"Census Tract 9803, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,341,158,269,128,279,123,48,56,0,13,67,55,7.27192410958904,58.24641,0.462391106,20.0,0.3,4742.010195,469.2297248,0.0,0.0,0.180861547,0.217233706,9.016183001,9.24971417,6.58859e-08
1400000US25025980700,25025980700,"Census Tract 9807, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,0,13,0,13,0,13,0,13,0,13,0,13,7.23231616438356,57.93349,0.299616209,20.0,0.2,7924.368692,541.2049889,0.0,0.0,0.363678013,0.11070992,6.082021364,0.828494838,0.00018455
1400000US25025980900,25025980900,"Census Tract 9809, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,0,13,0,13,0,13,0,13,0,13,0,13,7.24141534246575,57.52652,0.345156583,20.0,0.3,7216.578381999999,36.97334132,0.0,0.0,0.16753413,0.093296328,4.618378143,1.85592652,0.000610437
1400000US25025981000,25025981000,"Census Tract 9810, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,27,41,27,41,27,41,0,13,0,13,0,13,7.26596356164384,57.93905,0.458733213,20.0,0.3,5887.657581,293.7997572,13.0,1.0,0.196153655,0.16858913,7.594214497,2.816416429,5.41253e-08
1400000US25025981100,25025981100,"Census Tract 9811, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,129,65,64,51,64,51,35,32,9,16,46,29,7.25409315068493,58.15921,0.454114367,30.0,0.3,5138.052919103092,710.0807858507216,0.0,0.0,0.208606360103093,0.192191544195876,4.877737547597938,2.920394616927835,8.6978432e-08
1400000US25025981201,25025981201,"Census Tract 9812.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,0,13,0,13,0,13,0,13,0,13,0,13,7.19555890410959,58.96961,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
