GEO_ID,ID,NAME,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,Total_Pop,White_Only_Pop,White_Pop,Black_or_African_American_Pop,Asian_Pop,Hispanic_or_Latino_Pop,White_Only_Pct,White_Pct,Black_or_African_American_Pct,Asian_Pct,Hispanic_or_Latino_Pct,Total_Pop_Error,White_Only_Pop_Error,White_Pop_Error,Black_or_African_American_Pop_Error,Asian_Pop_Error,Hispanic_or_Latino_Pop_Error,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,PN_PM25,PN_OZONE,PN_DSLPM,PN_CANCER,PN_RESP,PN_RSEI_AIR,PN_PTRAF,PN_LDPNT,PN_PNPL,PN_PRMP,PN_PTSDF,PN_UST,PN_PWDIS,PS_PM25,PS_OZONE,PS_DSLPM,PS_CANCER,PS_RESP,PS_RSEI_AIR,PS_PTRAF,PS_LDPNT,PS_PNPL,PS_PRMP,PS_PTSDF,PS_UST,PS_PWDIS
1400000US06037300100,6037300100,"Census Tract 3001, Los Angeles County, California",California,CA,Los Angeles,9,6662,4130,4572,15,1916,1087,0.619933953767637,0.686280396277394,0.00225157610327229,0.287601320924647,0.163164214950465,768,730,772,28,340,441,8.78721150684932,80.54251,0.125256996,30,0.3,581.970073999307,55.9512246060838,1005,0.463560885608856,0.131358210541914,0.10545778180066,0.599587675380363,0,0.004250305458746,67,98,24,52,31,49,38,74,75,31,52,0,58,51,90,17,42,17,63,15,72,68,20,11,0,44
1400000US06037300200,6037300200,"Census Tract 3002, Los Angeles County, California",California,CA,Los Angeles,9,5373,2934,3344,124,2004,827,0.54606365159129,0.622371114833426,0.0230783547366462,0.372975991066443,0.15391773683231,561,472,457,86,430,279,8.96522383561644,79.7075,0.150674407,30,0.3,608.416750333176,139.509915871966,1398,0.720247295208655,0.136801477064822,0.107595668682083,0.745123531153678,1.71949155164002,0.035069417424618,72,98,32,52,31,50,64,90,76,32,56,54,75,55,89,24,42,17,64,35,92,70,21,12,77,56
1400000US06037300301,6037300301,"Census Tract 3003.01, Los Angeles County, California",California,CA,Los Angeles,9,6395,4230,4630,19,1885,358,0.661454261141517,0.724003127443315,0.00297107114933542,0.294761532447224,0.0559812353401095,864,746,777,26,403,177,8.71165315068493,80.59522,0.15879007,30,0.3,530.814101088504,132.942975837782,1647,0.772514071294559,0.111540946199714,0.130182463280808,0.660414747738432,0,0.00021925109461,65,98,34,52,31,48,62,93,70,39,54,0,32,50,90,26,42,17,62,33,95,61,27,11,0,25
1400000US06037300400,6037300400,"Census Tract 3004, Los Angeles County, California",California,CA,Los Angeles,9,5867,3178,4042,38,1650,1111,0.541673768535879,0.688938128515425,0.00647690472132265,0.281234020794273,0.189364240668144,900,384,841,49,467,386,8.98100383561644,79.19738,0.209979894,30,0.4,604.290247057666,1712.2514272614,1340,0.642069956875898,0.127743528896268,0.123553055233188,0.641368748155514,0,0.042896809864156,72,98,48,52,69,50,98,86,74,37,54,0,76,56,88,42,42,57,64,92,87,67,26,11,0,58
1400000US06037300501,6037300501,"Census Tract 3005.01, Los Angeles County, California",California,CA,Los Angeles,9,2863,1586,1907,0,951,610,0.553964373035278,0.666084526720224,0,0.332169053440447,0.213063220398184,444,307,407,13,273,216,9.06499342465753,79.1705,0.166333414,30,0.3,618.696523584379,2353.78801239501,774,0.707495429616087,0.143323587951344,0.106758305043854,0.862437397840589,2.6351870417977,0.164278252241677,74,98,36,52,31,50,99,90,78,32,59,64,83,58,88,29,42,17,65,95,91,72,20,13,82,68
1400000US06037300503,6037300503,"Census Tract 3005.03, Los Angeles County, California",California,CA,Los Angeles,9,5251,2664,3547,2,1832,1096,0.507331936773948,0.675490382784232,0.000380879832412874,0.348885926490192,0.208722148162255,1046,516,1045,4,875,590,9.1622,79.03086,0.175076812,30,0.3,653.252755514903,2117.34910943977,935,0.4126213592233,0.174277016140575,0.119439936400677,1.59598052745894,0,0.091170174509115,76,98,38,52,31,51,98,70,83,36,70,0,80,61,88,31,42,17,66,94,67,79,24,21,0,63
1400000US06037300601,6037300601,"Census Tract 3006.01, Los Angeles County, California",California,CA,Los Angeles,9,6035,3115,3136,122,1903,1191,0.516155758077879,0.51963545981773,0.0202154101077051,0.315327257663629,0.197348798674399,980,884,885,147,382,362,9.21809726027397,78.53672,0.177034715,30,0.3,625.363213142593,1753.41527567153,602,0.263111888111888,0.143405924546951,0.105749480005612,0.875838319146091,0,0.511990190495885,77,98,39,52,31,50,98,56,78,31,59,0,88,61,87,32,42,17,65,92,53,72,20,13,0,78
1400000US06037300602,6037300602,"Census Tract 3006.02, Los Angeles County, California",California,CA,Los Angeles,9,3291,2553,2628,9,216,652,0.775752051048314,0.798541476754786,0.00273473108477666,0.0656335460346399,0.198116074141598,375,349,345,20,145,199,9.21809726027397,78.53672,0.177034715,30,0.3,682.554996500335,218.829520966592,896,0.644604316546762,0.160637165888268,0.116903463718994,1.16721524401732,0,0.100973067509497,77,98,39,52,31,52,76,86,81,35,64,0,81,61,87,32,42,17,67,49,87,76,24,16,0,64
1400000US06037300701,6037300701,"Census Tract 3007.01, Los Angeles County, California",California,CA,Los Angeles,9,5159,3833,4426,0,807,733,0.742973444465982,0.857918201201783,0,0.15642566388835,0.142081798798217,589,570,605,19,340,305,9.30917808219178,77.54879,0.215167842,30,0.3,705.320006312422,114.579469796475,1404,0.634719710669077,0.178608906242056,0.129868185597797,1.7783267858151,0,0.170487591064665,79,98,49,52,31,52,58,86,83,39,72,0,83,62,86,43,42,17,67,29,86,79,27,23,0,68
1400000US06037300702,6037300702,"Census Tract 3007.02, Los Angeles County, California",California,CA,Los Angeles,9,5942,4958,5284,0,728,486,0.834399192191181,0.889262874453046,0,0.122517670817906,0.0817906428811848,696,697,698,19,239,321,9.53725397260274,75.94362,0.300198771,30,0.4,655.456557805799,192.615906986742,1181,0.520493609519612,0.286308181368035,0.1234064090531,5.18484332035808,0,0.207740184555109,84,98,68,52,69,51,73,78,90,37,90,0,85,65,82,62,42,57,66,45,77,89,26,56,0,70
