GEO_ID,ID,NAME,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,DP05_0063E,DP05_0063M,DP05_0064E,DP05_0064M,DP05_0065E,DP05_0065M,DP05_0067E,DP05_0067M,DP05_0071E,DP05_0071M,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS
1400000US25025050200,25025050200,"Census Tract 502, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5713,758,4587,841,1670,712,356,214,3857,760,7.13668356164384,59.11786,0.514530567,30.0,0.4,3262.9110206192036,1191.788895564095,1490.0,0.783385909568874,0.065874179603425,0.617105028453146,22.96602275609775,5.009319766693476,0.223171413844333
1400000US25025050300,25025050300,"Census Tract 503, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2803,317,2083,344,583,220,286,132,1194,203,7.15755424657534,58.98468,0.655191096,30.0,0.4,3312.2087787262126,1466.9750358788217,451.0,0.25,0.067674611903008,0.631151513930939,28.10235507820135,1.461049009429711,0.084295763896869
1400000US25025050400,25025050400,"Census Tract 504, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2284,284,1975,307,221,142,78,62,1148,295,7.15010164383562,59.06133,0.65512069,30.0,0.4,3260.619999999999,763.6871588097806,810.0,0.791788856304985,0.06818075981914,0.59955457230059,26.60039761300169,3.685282973681281,0.076377872495363
1400000US25025050500,25025050500,"Census Tract 505, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2278,336,1954,352,462,224,105,64,1243,350,7.10785671232877,59.55809,0.529625894,30.0,0.4,3243.439457,1608.230257,871.0,0.799082568807339,0.066559619,0.482013264,23.05103235,13.45577221,0.107498208
1400000US25025050600,25025050600,"Census Tract 506, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2481,310,2263,335,732,372,51,41,1557,337,7.14951123287671,59.05539,0.605389625,30.0,0.4,3244.485199683703,2895.4395853519763,646.0,0.747685185185185,0.066455821131148,0.511409499684667,25.42589571541948,0.740612569092575,0.120623532669238
1400000US25025050700,25025050700,"Census Tract 507, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5607,583,5228,572,2154,693,76,60,3940,606,7.13595808219178,59.12867,0.536966762,30.0,0.4,3242.659921146903,2285.2328745526547,1378.0,0.791044776119403,0.064873088285398,0.526508821382301,22.15476367111505,7.141159835151107,0.170699906836283
1400000US25025050901,25025050901,"Census Tract 509.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4587,570,4201,554,1404,496,186,139,3151,701,7.12238493150685,59.31214,0.467022835,30.0,0.4,3250.1117449776048,1237.9580250898632,1424.0,0.924075275794938,0.065932997683168,0.629168546906176,19.65617623774399,6.220959448988213,0.423361240821311
1400000US25025051000,25025051000,"Census Tract 510, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4721,428,3843,570,974,379,330,218,1948,478,7.0872002739726,59.43957,0.419119516,30.0,0.4,3319.5700027926805,1009.4447737099374,1453.0,0.72001982160555,0.064520815310864,0.420729625480426,12.9408299768404,2.446756312002317,0.318347995637016
1400000US25025051101,25025051101,"Census Tract 511.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,7687,695,6751,833,1940,740,414,267,4158,801,7.06060164383562,59.77461,0.404342909,30.0,0.4,3249.4144970229104,562.1921958091347,2048.0,0.759080800593031,0.063672564673529,0.316972897264396,11.545859571894736,2.79335967551579,0.165619446985913
1400000US25025051200,25025051200,"Census Tract 512, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3033,287,2773,306,519,304,99,77,983,277,7.15195068493151,59.11117,0.576962898,30.0,0.4,3211.487929443544,628.787220044007,1061.0,0.634949132256134,0.068453168745223,0.56275884928315,26.69605712477417,6.893773074898668,0.063955982408512
1400000US25025060101,25025060101,"Census Tract 601.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3763,463,3708,467,37,29,43,36,54,56,7.17030794520548,59.10009,0.533449826,30.0,0.3,3319.783649828478,243.8357577347128,1059.0,0.585406301824212,0.082928060067247,0.319888363048734,14.114642422371356,8.413242322711408,0.001115512269534
1400000US25025060200,25025060200,"Census Tract 602, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,2103,199,2075,198,10,13,5,7,49,35,7.18242465753425,58.98548,0.513949499,30.0,0.3,3296.8565801546392,327.3785666974227,750.0,0.728862973760933,0.085947977572165,0.366444668469072,15.313856769278347,7.884339592649484,0.001118482005155
1400000US25025060301,25025060301,"Census Tract 603.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,3737,281,3588,307,16,21,61,43,200,121,7.19204301369863,58.90541,0.513952338,30.0,0.3,3729.242018307564,358.6630291598504,1393.0,0.798738532110091,0.087145492945137,0.417327392852037,17.438855370598503,5.359414635133001,0.001174928136326
1400000US25025060400,25025060400,"Census Tract 604, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,5622,451,5266,461,117,103,175,165,144,106,7.20818739726027,58.83573,0.516077854,30.0,0.3,3552.3394399085664,488.694883645024,1593.0,0.624460995687965,0.089994672303946,0.523383655367469,20.66599379490472,2.311547740852165,0.001240353083349
1400000US25025060501,25025060501,"Census Tract 605.01, Suffolk County, Massachusetts",Massachusetts,MA,Suffolk,1,4249,402,3910,438,74,63,332,219,172,117,7.19486465753425,58.93446,0.568478881,30.0,0.3,3814.256022041623,475.74105184141126,1277.0,0.571364653243847,0.085544433530742,0.444777104188253,22.900676914155927,7.958638303340377,0.001308405390027
